Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PTK2,57.17616396844883,1,PTM-SEA,1,4,TK,FAK,NA,PTK2
MAP2K7,0,26,PTM-SEA,0,1,STE,STE7,MEK7,MAP2K7
JAK2,10.528198738582342,22,PTM-SEA,0.5116279069767442,3,TK,JAKA,NA,JAK2
MAP3K6,0,26,PTM-SEA,0,1,STE,STE11,ASK,MAP3K6
ABL1,-15.95704989196022,18,PTM-SEA,0.6046511627906976,3,TK,ABL,NA,ABL1
EGFR,26.758924275173033,11,PTM-SEA,0.7674418604651163,4,TK,EGFR,NA,EGFR
ERBB2,-42.39916649669624,4,PTM-SEA,0.9302325581395349,4,TK,EGFR,NA,ERBB2
INSR,-26.60337918682146,13,PTM-SEA,0.7209302325581395,3,TK,INSR,NA,INSR
LCK,14.309248922802693,21,PTM-SEA,0.5348837209302325,3,TK,SRC,SRCB,LCK
FYN,24.805782392921707,15,PTM-SEA,0.6744186046511628,3,TK,SRC,SRCA,FYN
YES1,0,26,PTM-SEA,0,1,TK,SRC,SRCA,YES1
LYN,-26.645170864517176,12,PTM-SEA,0.7441860465116279,3,TK,SRC,SRCB,LYN
RET,-25.294736998020174,14,PTM-SEA,0.6976744186046512,3,TK,RET,NA,RET
IGF1R,-34.527817622115784,6,PTM-SEA,0.8837209302325582,4,TK,INSR,NA,IGF1R
MET,3.985647069527774,24,PTM-SEA,0.46511627906976744,2,TK,MET,NA,MET
HCK,0,26,PTM-SEA,0,1,TK,SRC,SRCB,HCK
PDGFRB,-22.811257760376552,16,PTM-SEA,0.6511627906976745,3,TK,PDGFR,NA,PDGFRB
FGR,0,26,PTM-SEA,0,1,TK,SRC,SRCA,FGR
SRC,-29.776103934564475,8,PTM-SEA,0.8372093023255814,4,TK,SRC,SRCA,SRC
FER,0,26,PTM-SEA,0,1,TK,FER,NA,FER
FGFR3,0,26,PTM-SEA,0,1,TK,FGFR,NA,FGFR3
JAK1,29.830087264887165,7,PTM-SEA,0.8604651162790697,4,TK,JAKA,NA,JAK1
EPHA2,0,26,PTM-SEA,0,1,TK,EPH,NA,EPHA2
TYK2,0,26,PTM-SEA,0,1,TK,JAKA,NA,TYK2
FLT4,0,26,PTM-SEA,0,1,TK,VEGFR,NA,FLT4
KDR,-19.519543631541374,17,PTM-SEA,0.627906976744186,3,TK,VEGFR,NA,KDR
MAP2K2,0,26,PTM-SEA,0,1,STE,STE7,MEK1,MAP2K2
ZAP70,-8.73276224574997,23,PTM-SEA,0.4883720930232558,2,TK,SYK,NA,ZAP70
SYK,-14.718045112781958,19,PTM-SEA,0.5813953488372093,3,TK,SYK,NA,SYK
MAP2K4,26.92010047122486,10,PTM-SEA,0.7906976744186046,4,STE,STE7,MEK4,MAP2K4
MAP2K3,0,26,PTM-SEA,0,1,STE,STE7,MEK3,MAP2K3
BMX,-1.5225563909774387,25,PTM-SEA,0.4418604651162791,2,TK,TEC,NA,BMX
JAK3,-26.988213702940264,9,PTM-SEA,0.813953488372093,4,TK,JAKA,NA,JAK3
MAP2K6,0,26,PTM-SEA,0,1,STE,STE7,MEK3,MAP2K6
EPHA4,0,26,PTM-SEA,0,1,TK,EPH,NA,EPHA4
MAP2K1,14.630059916207465,20,PTM-SEA,0.5581395348837209,3,STE,STE7,MEK1,MAP2K1
MST1R,0,26,PTM-SEA,0,1,TK,MET,NA,MST1R
ITK,52.51685175326198,2,PTM-SEA,0.9767441860465116,4,TK,TEC,NA,ITK
PTK6,-48.248208493287926,3,PTM-SEA,0.9534883720930233,4,TK,SRC,SRM,PTK6
PTK2B,0,26,PTM-SEA,0,1,TK,FAK,NA,PTK2B
ERBB4,0,26,PTM-SEA,0,1,TK,EGFR,NA,ERBB4
NTRK2,-41.93181818181817,5,PTM-SEA,0.9069767441860465,4,TK,TRK,NA,NTRK2
MAP3K5,0,26,PTM-SEA,0,1,STE,STE11,ASK,MAP3K5
ALK,0,26,PTM-SEA,0,1,TK,ALK,NA,ALK
AAK1,297,274,KEA3,0.06571428571428571,1,OTHER,NAK,BIKE,AAK1
ABL1,26.333333333333336,16,KEA3,0.9542857142857143,4,TK,ABL,NA,ABL1
ABL2,94,87,KEA3,0.6971428571428572,3,TK,ABL,NA,ABL2
ACVR1,184.5,184,KEA3,0.3628571428571429,2,TKL,STKR,TYPE1,ACVR1
ACVR1B,201.5,200,KEA3,0.30857142857142855,2,TKL,STKR,TYPE1,ACVR1B
