Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
PTK2,48.879130199566,3,PTM-SEA,0.9534883720930233,4,TK,FAK,NA,PTK2
MAP2K7,0,26,PTM-SEA,0,1,STE,STE7,MEK7,MAP2K7
JAK2,7.96541365826231,19,PTM-SEA,0.5813953488372093,3,TK,JAKA,NA,JAK2
MAP3K6,0,26,PTM-SEA,0,1,STE,STE11,ASK,MAP3K6
ABL1,-7.502122217970298,20,PTM-SEA,0.5581395348837209,3,TK,ABL,NA,ABL1
EGFR,33.08332237397631,9,PTM-SEA,0.813953488372093,4,TK,EGFR,NA,EGFR
ERBB2,-34.99674691307736,7,PTM-SEA,0.8604651162790697,4,TK,EGFR,NA,ERBB2
INSR,-22.019649845283126,14,PTM-SEA,0.6976744186046512,3,TK,INSR,NA,INSR
LCK,17.66025970741792,17,PTM-SEA,0.627906976744186,3,TK,SRC,SRCB,LCK
FYN,42.25047423018233,5,PTM-SEA,0.9069767441860465,4,TK,SRC,SRCA,FYN
YES1,0,26,PTM-SEA,0,1,TK,SRC,SRCA,YES1
LYN,-40.0606347207042,6,PTM-SEA,0.8837209302325582,4,TK,SRC,SRCB,LYN
RET,1.4811441955077584,24,PTM-SEA,0.46511627906976744,2,TK,RET,NA,RET
IGF1R,7.23377364445493,21,PTM-SEA,0.5348837209302325,3,TK,INSR,NA,IGF1R
MET,-24.415624862229702,12,PTM-SEA,0.7441860465116279,3,TK,MET,NA,MET
HCK,0,26,PTM-SEA,0,1,TK,SRC,SRCB,HCK
PDGFRB,-33.347557782970384,8,PTM-SEA,0.8372093023255814,4,TK,PDGFR,NA,PDGFRB
FGR,0,26,PTM-SEA,0,1,TK,SRC,SRCA,FGR
SRC,-26.629367513937122,11,PTM-SEA,0.7674418604651163,4,TK,SRC,SRCA,SRC
FER,0,26,PTM-SEA,0,1,TK,FER,NA,FER
FGFR3,0,26,PTM-SEA,0,1,TK,FGFR,NA,FGFR3
JAK1,21.830497473203813,15,PTM-SEA,0.6744186046511628,3,TK,JAKA,NA,JAK1
EPHA2,0,26,PTM-SEA,0,1,TK,EPH,NA,EPHA2
TYK2,0,26,PTM-SEA,0,1,TK,JAKA,NA,TYK2
FLT4,0,26,PTM-SEA,0,1,TK,VEGFR,NA,FLT4
KDR,-17.821912795199527,16,PTM-SEA,0.6511627906976745,3,TK,VEGFR,NA,KDR
MAP2K2,0,26,PTM-SEA,0,1,STE,STE7,MEK1,MAP2K2
ZAP70,-0.5296349268612062,25,PTM-SEA,0.4418604651162791,2,TK,SYK,NA,ZAP70
SYK,-5.582706766917289,23,PTM-SEA,0.4883720930232558,2,TK,SYK,NA,SYK
MAP2K4,44.708035682710616,4,PTM-SEA,0.9302325581395349,4,STE,STE7,MEK4,MAP2K4
MAP2K3,0,26,PTM-SEA,0,1,STE,STE7,MEK3,MAP2K3
BMX,5.582706766917292,22,PTM-SEA,0.5116279069767442,3,TK,TEC,NA,BMX
JAK3,-31.902941397426755,10,PTM-SEA,0.7906976744186046,4,TK,JAKA,NA,JAK3
